playerID,awardID,yearID,lgID,tie,notes
hodgegi01,Gold Glove,1957,ML,,1B
kalinal01,Gold Glove,1957,ML,,RF
kubekto01,Rookie of the Year,1957,AL,,
kubekto01,TSN Rookie of the Year,1957,AL,,
lollash01,Gold Glove,1957,ML,,C
malzofr01,Gold Glove,1957,ML,,3B
mantlmi01,Most Valuable Player,1957,AL,,
mantlmi01,TSN All-Star,1957,ML,,OF
matheed01,TSN All-Star,1957,ML,,3B
mayswi01,Gold Glove,1957,ML,,CF
mayswi01,TSN All-Star,1957,ML,,OF
mcdougi01,TSN All-Star,1957,ML,,SS
mcmilro01,Gold Glove,1957,ML,,SS
minosmi01,Gold Glove,1957,ML,,LF
musiast01,Lou Gehrig Memorial Award,1957,ML,,
musiast01,TSN All-Star,1957,ML,,1B
musiast01,TSN Player of the Year,1957,NL,,
piercbi02,TSN All-Star,1957,ML,,P
piercbi02,TSN Pitcher of the Year,1957,AL,,
sanfoja02,Rookie of the Year,1957,NL,,
sanfoja02,TSN Rookie of the Year,1957,NL,Y,
schoere01,TSN All-Star,1957,ML,,2B
shantbo01,Gold Glove,1957,ML,,P
spahnwa01,Cy Young Award,1957,ML,,
spahnwa01,TSN All-Star,1957,ML,,P
spahnwa01,TSN Pitcher of the Year,1957,NL,,
willite01,TSN All-Star,1957,ML,,OF
willite01,TSN Major League Player of the Year,1957,ML,,
willite01,TSN Player of the Year,1957,AL,,
aaronha01,Gold Glove,1958,NL,,RF
aaronha01,TSN All-Star,1958,ML,,OF
aparilu01,Gold Glove,1958,AL,,SS
bankser01,Most Valuable Player,1958,NL,,
bankser01,TSN All-Star,1958,ML,,SS
bankser01,TSN Player of the Year,1958,NL,,
bollifr01,Gold Glove,1958,AL,,2B
boyerke01,Gold Glove,1958,NL,,3B
cepedor01,Rookie of the Year,1958,NL,,
cepedor01,TSN Rookie of the Year,1958,NL,,non-Pitcher
crandde01,Gold Glove,1958,NL,,C
crandde01,TSN All-Star,1958,ML,,C
durenry01,TSN Rookie of the Year,1958,AL,,Pitcher
foxne01,TSN All-Star,1958,ML,,2B
frienbo01,TSN All-Star,1958,ML,,P
haddiha01,Gold Glove,1958,NL,,P
hodgegi01,Gold Glove,1958,NL,,1B
howarel01,Babe Ruth Award,1958,AL,,C
jenseja01,Most Valuable Player,1958,AL,,
jenseja01,TSN Player of the Year,1958,AL,,
kalinal01,Gold Glove,1958,AL,,RF
lollash01,Gold Glove,1958,AL,,C
malzofr01,Gold Glove,1958,AL,,3B
mayswi01,Gold Glove,1958,NL,,CF
mayswi01,TSN All-Star,1958,ML,,OF
mazerbi01,Gold Glove,1958,NL,,2B
mcdougi01,Lou Gehrig Memorial Award,1958,ML,,
mcmilro01,Gold Glove,1958,NL,,SS
musiast01,TSN All-Star,1958,ML,,1B
pearsal02,Rookie of the Year,1958,AL,,
pearsal02,TSN Rookie of the Year,1958,AL,,non-Pitcher
piersji01,Gold Glove,1958,AL,,CF
powervi01,Gold Glove,1958,AL,,1B
robinfr02,Gold Glove,1958,NL,,LF
shantbo01,Gold Glove,1958,AL,,P
siebeno01,Gold Glove,1958,AL,,LF
spahnwa01,TSN All-Star,1958,ML,,P
spahnwa01,TSN Pitcher of the Year,1958,NL,,
thomafr03,TSN All-Star,1958,ML,,3B
turlebo01,Cy Young Award,1958,ML,,
turlebo01,TSN All-Star,1958,ML,,P
turlebo01,TSN Major League Player of the Year,1958,ML,,
turlebo01,TSN Pitcher of the Year,1958,AL,,
turlebo01,World Series MVP,1958,ML,,
willeca01,TSN Rookie of the Year,1958,NL,,Pitcher
willite01,TSN All-Star,1958,ML,,OF
aaronha01,Gold Glove,1959,NL,,RF
aaronha01,TSN All-Star,1959,ML,,OF
allisbo01,Rookie of the Year,1959,AL,,
allisbo01,TSN Rookie of the Year,1959,AL,,
antonjo02,TSN All-Star,1959,ML,,P
aparilu01,Gold Glove,1959,AL,,SS
bankser01,Most Valuable Player,1959,NL,,
bankser01,TSN All-Star,1959,ML,,SS
bankser01,TSN Player of the Year,1959,NL,,
boyerke01,Gold Glove,1959,NL,,3B
brandja01,Gold Glove,1959,NL,,LF
cepedor01,TSN All-Star,1959,ML,,1B
crandde01,Gold Glove,1959,NL,,C
foxne01,Gold Glove,1959,AL,,2B
foxne01,Most Valuable Player,1959,AL,,
foxne01,TSN All-Star,1959,ML,,2B
foxne01,TSN Player of the Year,1959,AL,,
haddiha01,Gold Glove,1959,NL,,P
hodgegi01,Gold Glove,1959,NL,,1B
hodgegi01,Lou Gehrig Memorial Award,1959,ML,,
jenseja01,Gold Glove,1959,AL,,RF
jonessa02,TSN All-Star,1959,ML,,P
jonessa02,TSN Pitcher of the Year,1959,NL,,
kalinal01,Gold Glove,1959,AL,,CF
lollash01,Gold Glove,1959,AL,,C
lollash01,TSN All-Star,1959,ML,,C
malzofr01,Gold Glove,1959,AL,,3B
matheed01,TSN All-Star,1959,ML,,3B
mayswi01,Gold Glove,1959,NL,,CF
mayswi01,TSN All-Star,1959,ML,,OF
mccovwi01,Rookie of the Year,1959,NL,,
mccovwi01,TSN Rookie of the Year,1959,NL,,
mcmilro01,Gold Glove,1959,NL,,SS
minosmi01,Gold Glove,1959,AL,,LF
minosmi01,TSN All-Star,1959,ML,,OF
nealch01,Gold Glove,1959,NL,,2B
powervi01,Gold Glove,1959,AL,,1B
shantbo01,Gold Glove,1959,AL,,P
sherrla01,Babe Ruth Award,1959,NL,,P
sherrla01,World Series MVP,1959,ML,,
wynnea01,Cy Young Award,1959,ML,,
wynnea01,TSN All-Star,1959,ML,,P
wynnea01,TSN Major League Player of the Year,1959,ML,,
wynnea01,TSN Pitcher of the Year,1959,AL,,
aaronha01,Gold Glove,1960,NL,,RF
aparilu01,Gold Glove,1960,AL,,SS
bankser01,Gold Glove,1960,NL,,SS
bankser01,TSN All-Star,1960,ML,,SS
batteea01,Gold Glove,1960,AL,,C
boyerke01,Gold Glove,1960,NL,,3B
brogler01,TSN All-Star,1960,ML,,P
crandde01,Gold Glove,1960,NL,,C
crandde01,TSN All-Star,1960,ML,,C
estrach01,TSN Pitcher of the Year,1960,AL,,
fornimi01,TSN Fireman of the Year,1960,AL,,
foxne01,Gold Glove,1960,AL,,2B
groatdi01,Lou Gehrig Memorial Award,1960,ML,,
groatdi01,Most Valuable Player,1960,NL,,
groatdi01,TSN Player of the Year,1960,NL,,
haddiha01,Gold Glove,1960,NL,,P
hansero02,Rookie of the Year,1960,AL,,
hansero02,TSN Rookie of the Year,1960,AL,,
howarfr01,Rookie of the Year,1960,NL,,
howarfr01,TSN Rookie of the Year,1960,NL,,
landiji01,Gold Glove,1960,AL,,CF
lawve01,Cy Young Award,1960,ML,,
lawve01,TSN All-Star,1960,ML,,P
lawve01,TSN Pitcher of the Year,1960,NL,,
marisro01,Gold Glove,1960,AL,,RF
marisro01,Most Valuable Player,1960,AL,,
marisro01,TSN All-Star,1960,ML,,OF
marisro01,TSN Player of the Year,1960,AL,,
matheed01,TSN All-Star,1960,ML,,3B
mayswi01,Gold Glove,1960,NL,,CF
mayswi01,TSN All-Star,1960,ML,,OF
mazerbi01,Babe Ruth Award,1960,NL,,2B
mazerbi01,Gold Glove,1960,NL,,2B
mazerbi01,TSN All-Star,1960,ML,,2B
mazerbi01,TSN Major League Player of the Year,1960,ML,,
mcdanli01,TSN Fireman of the Year,1960,NL,,
minosmi01,Gold Glove,1960,AL,,LF
minosmi01,TSN All-Star,1960,ML,,OF
moonwa01,Gold Glove,1960,NL,,LF
powervi01,Gold Glove,1960,AL,,1B
richabo01,World Series MVP,1960,ML,,
robinbr01,Gold Glove,1960,AL,,3B
shantbo01,Gold Glove,1960,AL,,P
skowrbi01,TSN All-Star,1960,ML,,1B
spahnwa01,TSN All-Star,1960,ML,,P
whitebi03,Gold Glove,1960,NL,,1B
aparilu01,Gold Glove,1961,AL,,SS
arroylu01,TSN Fireman of the Year,1961,AL,,
batteea01,Gold Glove,1961,AL,,C
bollifr01,TSN All-Star,1961,NL,,2B
boyerke01,Gold Glove,1961,NL,,3B
boyerke01,TSN All-Star,1961,NL,,3B
burgesm01,TSN All-Star,1961,NL,,C
cashno01,TSN All-Star,1961,AL,,1B
cepedor01,TSN All-Star,1961,NL,,1B
clemero01,Gold Glove,1961,NL,,OF
clemero01,TSN All-Star,1961,NL,,OF
colavro01,TSN All-Star,1961,AL,,OF
fordwh01,Babe Ruth Award,1961,AL,,P
fordwh01,Cy Young Award,1961,ML,,
fordwh01,TSN All-Star,1961,AL,,P
fordwh01,TSN Pitcher of the Year,1961,AL,,
fordwh01,World Series MVP,1961,ML,,
howarel01,TSN All-Star,1961,AL,,C
howsedi01,TSN Rookie of the Year,1961,AL,,non-Pitcher
huntke02,TSN Rookie of the Year,1961,NL,,Pitcher
jayjo01,TSN All-Star,1961,NL,,P
kalinal01,Gold Glove,1961,AL,,OF
kubekto01,TSN All-Star,1961,AL,,SS
landiji01,Gold Glove,1961,AL,,OF
laryfr01,Gold Glove,1961,AL,,P
laryfr01,TSN All-Star,1961,AL,,P
mantlmi01,TSN All-Star,1961,AL,,OF
marisro01,Most Valuable Player,1961,AL,,
marisro01,TSN All-Star,1961,AL,,OF
marisro01,TSN Major League Player of the Year,1961,ML,,
marisro01,TSN Player of the Year,1961,AL,,
mayswi01,Gold Glove,1961,NL,,OF
mayswi01,TSN All-Star,1961,NL,,OF
mazerbi01,Gold Glove,1961,NL,,2B
millest01,TSN Fireman of the Year,1961,NL,,
piersji01,Gold Glove,1961,AL,,OF
pinsova01,Gold Glove,1961,NL,,OF
powervi01,Gold Glove,1961,AL,,1B
richabo01,Gold Glove,1961,AL,,2B
richabo01,TSN All-Star,1961,AL,,2B
robinbr01,Gold Glove,1961,AL,,3B
robinbr01,TSN All-Star,1961,AL,,3B
robinfr02,Most Valuable Player,1961,NL,,
robinfr02,TSN All-Star,1961,NL,,OF
robinfr02,TSN Player of the Year,1961,NL,,
rosebjo01,Gold Glove,1961,NL,,C
schwado01,Rookie of the Year,1961,AL,,
schwado01,TSN Rookie of the Year,1961,AL,,Pitcher
shantbo01,Gold Glove,1961,NL,,P
spahnwa01,Lou Gehrig Memorial Award,1961,ML,,
spahnwa01,TSN All-Star,1961,NL,,P
spahnwa01,TSN Pitcher of the Year,1961,NL,,
whitebi03,Gold Glove,1961,NL,,1B
willibi01,Rookie of the Year,1961,NL,,
willibi01,TSN Rookie of the Year,1961,NL,,non-Pitcher
willsma01,Gold Glove,1961,NL,,SS
willsma01,TSN All-Star,1961,NL,,SS
aparilu01,Gold Glove,1962,AL,,SS
batteea01,Gold Glove,1962,AL,,C
batteea01,TSN All-Star,1962,AL,,C
boyerke01,TSN All-Star,1962,NL,,3B
cepedor01,TSN All-Star,1962,NL,,1B
clemero01,Gold Glove,1962,NL,,OF
crandde01,Gold Glove,1962,NL,,C
crandde01,TSN All-Star,1962,NL,,C
davenji01,Gold Glove,1962,NL,,3B
davisto02,TSN All-Star,1962,NL,,OF
donovdi01,TSN All-Star,1962,AL,,P
donovdi01,TSN Pitcher of the Year,1962,AL,,
drysddo01,Cy Young Award,1962,ML,,
drysddo01,TSN All-Star,1962,NL,,P
drysddo01,TSN Major League Player of the Year,1962,ML,,
drysddo01,TSN Pitcher of the Year,1962,NL,,
facero01,TSN Fireman of the Year,1962,NL,,
hubbske01,Gold Glove,1962,NL,,2B
hubbske01,Rookie of the Year,1962,NL,,
hubbske01,TSN Rookie of the Year,1962,NL,,
kaatji01,Gold Glove,1962,AL,,P
kalinal01,Gold Glove,1962,AL,,OF
kalinal01,TSN All-Star,1962,AL,,OF
landiji01,Gold Glove,1962,AL,,OF
mantlmi01,Gold Glove,1962,AL,,OF
mantlmi01,Most Valuable Player,1962,AL,,
mantlmi01,TSN All-Star,1962,AL,,OF
mantlmi01,TSN Player of the Year,1962,AL,,
mayswi01,Gold Glove,1962,NL,,OF
mayswi01,TSN All-Star,1962,NL,,OF
mazerbi01,TSN All-Star,1962,NL,,2B
powervi01,Gold Glove,1962,AL,,1B
purkebo01,TSN All-Star,1962,NL,,P
radatdi01,TSN Fireman of the Year,1962,AL,,
richabo01,Gold Glove,1962,AL,,2B
richabo01,TSN All-Star,1962,AL,,2B
roberro01,Lou Gehrig Memorial Award,1962,ML,,
robinbr01,Gold Glove,1962,AL,,3B
robinbr01,TSN All-Star,1962,AL,,3B
robinfr02,TSN All-Star,1962,NL,,OF
shantbo01,Gold Glove,1962,NL,,P
siebeno01,TSN All-Star,1962,AL,,1B
terryra01,Babe Ruth Award,1962,AL,,P
terryra01,TSN All-Star,1962,AL,,P
terryra01,World Series MVP,1962,ML,,
treshto01,Rookie of the Year,1962,AL,,
treshto01,TSN All-Star,1962,AL,,SS
treshto01,TSN Rookie of the Year,1962,AL,,
virdobi01,Gold Glove,1962,NL,,OF
wagnele01,All-Star Game MVP,1962,ML,,1st Game
wagnele01,TSN All-Star,1962,AL,,OF
whitebi03,Gold Glove,1962,NL,,1B
willsma01,All-Star Game MVP,1962,ML,,2nd Game
willsma01,Gold Glove,1962,NL,,SS
willsma01,Most Valuable Player,1962,NL,,
willsma01,TSN All-Star,1962,NL,,SS
willsma01,TSN Major League Player of the Year,1962,ML,,
willsma01,TSN Player of the Year,1962,NL,,
aaronha01,TSN All-Star,1963,NL,,OF
aaronha01,TSN Player of the Year,1963,NL,,
aparilu01,TSN All-Star,1963,AL,,SS
boyerke01,Gold Glove,1963,NL,,3B
boyerke01,TSN All-Star,1963,NL,,3B
clemero01,Gold Glove,1963,NL,,OF
culpra01,TSN Rookie Pitcher of the Year,1963,NL,,
davisto02,TSN All-Star,1963,NL,,OF
edwarjo01,Gold Glove,1963,NL,,C
edwarjo01,TSN All-Star,1963,NL,,C
floodcu01,Gold Glove,1963,NL,,OF
fordwh01,TSN All-Star,1963,AL,,P
fordwh01,TSN Pitcher of the Year,1963,AL,,
gilliji01,TSN All-Star,1963,NL,,2B
groatdi01,TSN All-Star,1963,NL,,SS
howarel01,Gold Glove,1963,AL,,C
howarel01,Most Valuable Player,1963,AL,,
howarel01,TSN All-Star,1963,AL,,C
kaatji01,Gold Glove,1963,AL,,P
kalinal01,Gold Glove,1963,AL,,OF
kalinal01,TSN All-Star,1963,AL,,OF
kalinal01,TSN Player of the Year,1963,AL,,
koufasa01,Babe Ruth Award,1963,NL,,P
koufasa01,Cy Young Award,1963,ML,,
koufasa01,Most Valuable Player,1963,NL,,
koufasa01,Pitching Triple Crown,1963,NL,,
koufasa01,TSN All-Star,1963,NL,,P
koufasa01,TSN Major League Player of the Year,1963,ML,,
koufasa01,TSN Pitcher of the Year,1963,NL,,
koufasa01,World Series MVP,1963,ML,,
landiji01,Gold Glove,1963,AL,,OF
malzofr01,TSN All-Star,1963,AL,,3B
maricju01,TSN All-Star,1963,NL,,P
mayswi01,All-Star Game MVP,1963,ML,,
mayswi01,Gold Glove,1963,NL,,OF
mayswi01,TSN All-Star,1963,NL,,OF
mazerbi01,Gold Glove,1963,NL,,2B
mcdanli01,TSN Fireman of the Year,1963,NL,,
millest01,TSN Fireman of the Year,1963,AL,,
pearsal02,TSN All-Star,1963,AL,,OF
pepitjo01,TSN All-Star,1963,AL,,1B
peterga01,Rookie of the Year,1963,AL,,
peterga01,TSN All-Star,1963,AL,,P
peterga01,TSN Rookie Pitcher of the Year,1963,AL,,
powervi01,Gold Glove,1963,AL,,1B
richabo01,Gold Glove,1963,AL,,2B
richabo01,Lou Gehrig Memorial Award,1963,ML,,
richabo01,TSN All-Star,1963,AL,,2B
robinbr01,Gold Glove,1963,AL,,3B
rosepe01,Rookie of the Year,1963,NL,,
rosepe01,TSN Rookie Player of the Year,1963,NL,,
shantbo01,Gold Glove,1963,NL,,P
versazo01,Gold Glove,1963,AL,,SS
wardpe01,TSN Rookie Player of the Year,1963,AL,,
whitebi03,Gold Glove,1963,NL,,1B
whitebi03,TSN All-Star,1963,NL,,1B
winebo01,Gold Glove,1963,NL,,SS
yastrca01,Gold Glove,1963,AL,,OF
yastrca01,TSN All-Star,1963,AL,,OF
allendi01,Rookie of the Year,1964,NL,,
allendi01,TSN Rookie Player of the Year,1964,NL,,
amaroru01,Gold Glove,1964,NL,,SS
aparilu01,Gold Glove,1964,AL,,SS
boyerke01,Lou Gehrig Memorial Award,1964,ML,,
boyerke01,Most Valuable Player,1964,NL,,
boyerke01,TSN All-Star,1964,NL,,3B
boyerke01,TSN Major League Player of the Year,1964,ML,,
boyerke01,TSN Player of the Year,1964,NL,,
bunkewa01,TSN Rookie Pitcher of the Year,1964,AL,,
bunniji01,TSN All-Star,1964,NL,,P
callijo01,All-Star Game MVP,1964,ML,,
chancde01,Cy Young Award,1964,ML,,
chancde01,TSN All-Star,1964,AL,,P
chancde01,TSN Pitcher of the Year,1964,AL,,
clemero01,Gold Glove,1964,NL,,OF
clemero01,TSN All-Star,1964,NL,,OF
davalvi01,Gold Glove,1964,AL,,OF
edwarjo01,Gold Glove,1964,NL,,C
floodcu01,Gold Glove,1964,NL,,OF
fregoji01,TSN All-Star,1964,AL,,SS
gibsobo01,Babe Ruth Award,1964,NL,,P
gibsobo01,World Series MVP,1964,ML,,
groatdi01,TSN All-Star,1964,NL,,SS
howarel01,Gold Glove,1964,AL,,C
howarel01,TSN All-Star,1964,AL,,C
huntro01,TSN All-Star,1964,NL,,2B
kaatji01,Gold Glove,1964,AL,,P
kalinal01,Gold Glove,1964,AL,,OF
killeha01,TSN All-Star,1964,AL,,OF
koufasa01,TSN All-Star,1964,NL,,P
koufasa01,TSN Pitcher of the Year,1964,NL,,
landiji01,Gold Glove,1964,AL,,OF
mantlmi01,TSN All-Star,1964,AL,,OF
mayswi01,Gold Glove,1964,NL,,OF
mayswi01,TSN All-Star,1964,NL,,OF
mazerbi01,Gold Glove,1964,NL,,2B
mcbeaal01,TSN Fireman of the Year,1964,NL,,
mccoobi01,TSN Rookie Pitcher of the Year,1964,NL,,
olivato01,Rookie of the Year,1964,AL,,
olivato01,TSN All-Star,1964,AL,,OF
olivato01,TSN Rookie Player of the Year,1964,AL,,
peterga01,TSN All-Star,1964,AL,,P
powervi01,Gold Glove,1964,AL,,1B
radatdi01,TSN Fireman of the Year,1964,AL,,
richabo01,Gold Glove,1964,AL,,2B
richabo01,TSN All-Star,1964,AL,,2B
robinbr01,Gold Glove,1964,AL,,3B
robinbr01,Most Valuable Player,1964,AL,,
robinbr01,TSN All-Star,1964,AL,,3B
robinbr01,TSN Player of the Year,1964,AL,,
santoro01,Gold Glove,1964,NL,,3B
shantbo01,Gold Glove,1964,NL,,P
stuardi01,TSN All-Star,1964,AL,,1B
torrejo01,TSN All-Star,1964,NL,,C
whitebi03,Gold Glove,1964,NL,,1B
whitebi03,TSN All-Star,1964,NL,,1B
willibi01,TSN All-Star,1964,NL,,OF
aaronha01,TSN All-Star,1965,NL,,OF
abernte02,TSN Fireman of the Year,1965,NL,,
batteea01,TSN All-Star,1965,AL,,C
blefacu01,Rookie of the Year,1965,AL,,
blefacu01,TSN Rookie Player of the Year,1965,AL,,
cardele01,Gold Glove,1965,NL,,SS
cashno01,TSN Comeback Player of the Year,1965,AL,,
clemero01,Gold Glove,1965,NL,,OF
fisheed02,TSN Fireman of the Year,1965,AL,,
floodcu01,Gold Glove,1965,NL,,OF
freehbi01,Gold Glove,1965,AL,,C
gibsobo01,Gold Glove,1965,NL,,P
grantmu01,TSN All-Star,1965,AL,,P
grantmu01,TSN Pitcher of the Year,1965,AL,,
hallji02,TSN All-Star,1965,AL,,OF
johnsde01,TSN All-Star,1965,NL,,3B
kaatji01,Gold Glove,1965,AL,,P
kalinal01,Gold Glove,1965,AL,,OF
koufasa01,Babe Ruth Award,1965,NL,,P
koufasa01,Cy Young Award,1965,ML,,
koufasa01,Pitching Triple Crown,1965,NL,,
koufasa01,TSN All-Star,1965,NL,,P
koufasa01,TSN Major League Player of the Year,1965,ML,,
koufasa01,TSN Pitcher of the Year,1965,NL,,
koufasa01,World Series MVP,1965,ML,,
lawve01,Lou Gehrig Memorial Award,1965,ML,,
lawve01,TSN Comeback Player of the Year,1965,NL,,
lefebji01,Rookie of the Year,1965,NL,,
linzyfr01,TSN Rookie Pitcher of the Year,1965,NL,,
lopezma01,TSN Rookie Pitcher of the Year,1965,AL,,
mantlmi01,Hutch Award,1965,ML,,
maricju01,All-Star Game MVP,1965,ML,,
maricju01,TSN All-Star,1965,NL,,P
mayswi01,Gold Glove,1965,NL,,OF
mayswi01,Most Valuable Player,1965,NL,,
mayswi01,TSN All-Star,1965,NL,,OF
mayswi01,TSN Player of the Year,1965,NL,,
mazerbi01,Gold Glove,1965,NL,,2B
mccovwi01,TSN All-Star,1965,NL,,1B
morgajo02,TSN Rookie Player of the Year,1965,NL,,
olivato01,TSN All-Star,1965,AL,,OF
olivato01,TSN Player of the Year,1965,AL,,
pepitjo01,Gold Glove,1965,AL,,1B
richabo01,Gold Glove,1965,AL,,2B
richabo01,TSN All-Star,1965,AL,,2B
robinbr01,Gold Glove,1965,AL,,3B
robinbr01,TSN All-Star,1965,AL,,3B
rosepe01,TSN All-Star,1965,NL,,2B
santoro01,Gold Glove,1965,NL,,3B
stargwi01,TSN All-Star,1965,NL,,OF
stottme01,TSN All-Star,1965,AL,,P
torrejo01,Gold Glove,1965,NL,,C
torrejo01,TSN All-Star,1965,NL,,C
treshto01,Gold Glove,1965,AL,,OF
versazo01,Gold Glove,1965,AL,,SS
versazo01,Most Valuable Player,1965,AL,,
versazo01,TSN All-Star,1965,AL,,SS
whitebi03,Gold Glove,1965,NL,,1B
whitffr01,TSN All-Star,1965,AL,,1B
willsma01,TSN All-Star,1965,NL,,SS
yastrca01,Gold Glove,1965,AL,,OF
yastrca01,TSN All-Star,1965,AL,,OF
ageeto01,Gold Glove,1966,AL,,OF
ageeto01,Rookie of the Year,1966,AL,,
ageeto01,TSN Rookie Player of the Year,1966,AL,,
akerja01,TSN Fireman of the Year,1966,AL,,
alleyge01,Gold Glove,1966,NL,,SS
alleyge01,TSN All-Star,1966,NL,,SS
aloufe01,TSN All-Star,1966,NL,,1B
aparilu01,Gold Glove,1966,AL,,SS
aparilu01,TSN All-Star,1966,AL,,SS
casanpa01,TSN All-Star,1966,AL,,C
clemero01,Gold Glove,1966,NL,,OF
clemero01,Most Valuable Player,1966,NL,,
clemero01,TSN All-Star,1966,NL,,OF
clemero01,TSN Player of the Year,1966,NL,,
floodcu01,Gold Glove,1966,NL,,OF
freehbi01,Gold Glove,1966,AL,,C
gibsobo01,Gold Glove,1966,NL,,P
helmsto01,Rookie of the Year,1966,NL,,
helmsto01,TSN Rookie Player of the Year,1966,NL,,
kaatji01,Gold Glove,1966,AL,,P
kaatji01,TSN All-Star,1966,AL,,P
kaatji01,TSN Pitcher of the Year,1966,AL,,
kalinal01,Gold Glove,1966,AL,,OF
kalinal01,TSN All-Star,1966,AL,,OF
knoopbo01,Gold Glove,1966,AL,,2B
koufasa01,Cy Young Award,1966,ML,,
koufasa01,Hutch Award,1966,ML,,
koufasa01,Pitching Triple Crown,1966,NL,,
koufasa01,TSN All-Star,1966,NL,,P
koufasa01,TSN Pitcher of the Year,1966,NL,,
maricju01,TSN All-Star,1966,NL,,P
mayswi01,Gold Glove,1966,NL,,OF
mayswi01,TSN All-Star,1966,NL,,OF
mazerbi01,Gold Glove,1966,NL,,2B
nashji01,TSN Rookie Pitcher of the Year,1966,AL,,
olivato01,Gold Glove,1966,AL,,OF
olivato01,TSN All-Star,1966,AL,,OF
pepitjo01,Gold Glove,1966,AL,,1B
powelbo01,TSN All-Star,1966,AL,,1B
powelbo01,TSN Comeback Player of the Year,1966,AL,,
reganph01,TSN Comeback Player of the Year,1966,NL,,
reganph01,TSN Fireman of the Year,1966,NL,,
richabo01,TSN All-Star,1966,AL,,2B
robinbr01,All-Star Game MVP,1966,ML,,
robinbr01,Gold Glove,1966,AL,,3B
robinbr01,Lou Gehrig Memorial Award,1966,ML,,
robinbr01,TSN All-Star,1966,AL,,3B
robinfr02,Babe Ruth Award,1966,AL,,OF
robinfr02,Most Valuable Player,1966,AL,,
robinfr02,Triple Crown,1966,AL,,
robinfr02,TSN All-Star,1966,AL,,OF
robinfr02,TSN Major League Player of the Year,1966,ML,,
robinfr02,TSN Player of the Year,1966,AL,,
robinfr02,World Series MVP,1966,ML,,
rosebjo01,Gold Glove,1966,NL,,C
rosepe01,TSN All-Star,1966,NL,,2B
santoro01,Gold Glove,1966,NL,,3B
santoro01,TSN All-Star,1966,NL,,3B
stargwi01,TSN All-Star,1966,NL,,OF
suttodo01,TSN Rookie Pitcher of the Year,1966,NL,,
torrejo01,TSN All-Star,1966,NL,,C
whitebi03,Gold Glove,1966,NL,,1B
wilsoea01,TSN All-Star,1966,AL,,P
aaronha01,TSN All-Star,1967,NL,,OF
abernte02,TSN Fireman of the Year,1967,NL,,
alleyge01,Gold Glove,1967,NL,,SS
alleyge01,TSN All-Star,1967,NL,,SS
bankser01,Lou Gehrig Memorial Award,1967,ML,,
blairpa01,Gold Glove,1967,AL,,OF
brocklo01,Babe Ruth Award,1967,NL,,OF
carewro01,Rookie of the Year,1967,AL,,
carewro01,TSN All-Star,1967,AL,,2B
carewro01,TSN Rookie Player of the Year,1967,AL,,
cepedor01,Most Valuable Player,1967,NL,,
cepedor01,TSN All-Star,1967,NL,,1B
cepedor01,TSN Player of the Year,1967,NL,,
chancde01,TSN Comeback Player of the Year,1967,AL,,
clemero01,Gold Glove,1967,NL,,OF
clemero01,TSN All-Star,1967,NL,,OF
floodcu01,Gold Glove,1967,NL,,OF
freehbi01,Gold Glove,1967,AL,,C
freehbi01,TSN All-Star,1967,AL,,C
fregoji01,Gold Glove,1967,AL,,SS
fregoji01,TSN All-Star,1967,AL,,SS
gibsobo01,Gold Glove,1967,NL,,P
gibsobo01,World Series MVP,1967,ML,,
hughedi01,TSN Rookie Pitcher of the Year,1967,NL,,
hundlra01,Gold Glove,1967,NL,,C
jenkife01,TSN All-Star,1967,NL,,P
kaatji01,Gold Glove,1967,AL,,P
kalinal01,Gold Glove,1967,AL,,OF
kalinal01,TSN All-Star,1967,AL,,OF
killeha01,TSN All-Star,1967,AL,,1B
knoopbo01,Gold Glove,1967,AL,,2B
lonboji01,Cy Young Award,1967,AL,,
lonboji01,TSN All-Star,1967,AL,,P
lonboji01,TSN Pitcher of the Year,1967,AL,,
mayle01,TSN Rookie Player of the Year,1967,NL,,
mayswi01,Gold Glove,1967,NL,,OF
mazerbi01,Gold Glove,1967,NL,,2B
mazerbi01,TSN All-Star,1967,NL,,2B
mccarti01,TSN All-Star,1967,NL,,C
mccormi03,Cy Young Award,1967,NL,,
mccormi03,TSN All-Star,1967,NL,,P
mccormi03,TSN Comeback Player of the Year,1967,NL,,
mccormi03,TSN Pitcher of the Year,1967,NL,,
parkewe01,Gold Glove,1967,NL,,1B
perezto01,All-Star Game MVP,1967,ML,,
phoebto01,TSN Rookie Pitcher of the Year,1967,AL,,
robinbr01,Gold Glove,1967,AL,,3B
robinbr01,TSN All-Star,1967,AL,,3B
robinfr02,TSN All-Star,1967,AL,,OF
rojasmi01,TSN Fireman of the Year,1967,AL,,
santoro01,Gold Glove,1967,NL,,3B
santoro01,TSN All-Star,1967,NL,,3B
scottge02,Gold Glove,1967,AL,,1B
seaveto01,Rookie of the Year,1967,NL,,
wilsoea01,TSN All-Star,1967,AL,,P
wynnji01,TSN All-Star,1967,NL,,OF
yastrca01,Gold Glove,1967,AL,,OF
yastrca01,Hutch Award,1967,ML,,
yastrca01,Most Valuable Player,1967,AL,,
yastrca01,Triple Crown,1967,AL,,
yastrca01,TSN All-Star,1967,AL,,OF
yastrca01,TSN Major League Player of the Year,1967,ML,,
yastrca01,TSN Player of the Year,1967,AL,,
aparilu01,Gold Glove,1968,AL,,SS
